id,dteday,season,yr,mnth,hour,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total,felt_temp,humidity,year,weather
7891,2011-11-30,Winter,0,11,10,0,3,1,1,7.98,0.3182,0.66,15.001299999999999,15,95,110,5.001199999999997,66.0,2011,Wednesday
7892,2011-11-30,Winter,0,11,11,0,3,1,1,9.86,0.3939,0.54,19.999499999999998,10,112,122,9.997399999999999,54.0,2011,Wednesday
7893,2011-11-30,Winter,0,11,12,0,3,1,2,8.919999999999998,0.3333,0.53,19.0012,12,148,160,5.997799999999998,53.0,2011,Wednesday
7894,2011-11-30,Winter,0,11,13,0,3,1,2,9.86,0.3939,0.43,23.9994,16,131,147,9.997399999999999,43.0,2011,Wednesday
7895,2011-11-30,Winter,0,11,14,0,3,1,2,9.86,0.3939,0.43,23.9994,13,99,112,9.997399999999999,43.0,2011,Wednesday
7896,2011-11-30,Winter,0,11,15,0,3,1,1,8.919999999999998,0.3333,0.46,22.0028,11,104,115,5.997799999999998,46.0,2011,Wednesday
7897,2011-11-30,Winter,0,11,16,0,3,1,1,8.919999999999998,0.3333,0.46,19.0012,27,199,226,5.997799999999998,46.0,2011,Wednesday
7898,2011-11-30,Winter,0,11,17,0,3,1,2,7.98,0.303,0.49,22.0028,15,365,380,3.998000000000001,49.0,2011,Wednesday
7899,2011-11-30,Winter,0,11,18,0,3,1,1,7.98,0.303,0.49,22.0028,7,369,376,3.998000000000001,49.0,2011,Wednesday
7900,2011-11-30,Winter,0,11,19,0,3,1,2,7.040000000000001,0.303,0.57,19.0012,6,273,279,3.998000000000001,56.99999999999999,2011,Wednesday
7901,2011-11-30,Winter,0,11,20,0,3,1,2,7.040000000000001,0.303,0.57,19.0012,6,184,190,3.998000000000001,56.99999999999999,2011,Wednesday
7902,2011-11-30,Winter,0,11,21,0,3,1,1,7.040000000000001,0.2879,0.53,26.0027,7,128,135,3.0014000000000003,53.0,2011,Wednesday
7903,2011-11-30,Winter,0,11,22,0,3,1,1,6.1,0.2727,0.56,19.999499999999998,5,82,87,1.9982000000000006,56.00000000000001,2011,Wednesday
7904,2011-11-30,Winter,0,11,23,0,3,1,1,5.160000000000002,0.2576,0.52,19.0012,4,46,50,1.0015999999999998,52.0,2011,Wednesday
7905,2011-12-01,Winter,0,12,0,0,4,1,1,5.160000000000002,0.2576,0.52,22.0028,1,19,20,1.0015999999999998,52.0,2011,Thursday
7906,2011-12-01,Winter,0,12,1,0,4,1,1,4.220000000000001,0.2424,0.6,19.0012,1,9,10,-0.0015999999999998238,60.0,2011,Thursday
7907,2011-12-01,Winter,0,12,2,0,4,1,1,4.220000000000001,0.2273,0.56,19.999499999999998,1,8,9,-0.9982000000000006,56.00000000000001,2011,Thursday
7908,2011-12-01,Winter,0,12,3,0,4,1,1,4.220000000000001,0.2424,0.56,16.997899999999998,1,6,7,-0.0015999999999998238,56.00000000000001,2011,Thursday
7909,2011-12-01,Winter,0,12,4,0,4,1,1,4.220000000000001,0.2424,0.56,19.0012,0,1,1,-0.0015999999999998238,56.00000000000001,2011,Thursday
7910,2011-12-01,Winter,0,12,5,0,4,1,1,4.220000000000001,0.2424,0.56,16.997899999999998,1,23,24,-0.0015999999999998238,56.00000000000001,2011,Thursday
7911,2011-12-01,Winter,0,12,6,0,4,1,1,3.2799999999999994,0.2121,0.65,19.0012,5,92,97,-2.0013999999999985,65.0,2011,Thursday
7912,2011-12-01,Winter,0,12,7,0,4,1,1,3.2799999999999994,0.2121,0.65,23.9994,11,265,276,-2.0013999999999985,65.0,2011,Thursday
7913,2011-12-01,Winter,0,12,8,0,4,1,1,4.220000000000001,0.2273,0.6,22.0028,15,462,477,-0.9982000000000006,60.0,2011,Thursday
7914,2011-12-01,Winter,0,12,9,0,4,1,1,6.1,0.2727,0.52,22.0028,9,215,224,1.9982000000000006,52.0,2011,Thursday
7915,2011-12-01,Winter,0,12,10,0,4,1,1,7.040000000000001,0.303,0.53,19.999499999999998,7,86,93,3.998000000000001,53.0,2011,Thursday
7916,2011-12-01,Winter,0,12,11,0,4,1,1,7.98,0.3182,0.49,16.997899999999998,7,95,102,5.001199999999997,49.0,2011,Thursday
7917,2011-12-01,Winter,0,12,12,0,4,1,1,8.919999999999998,0.3485,0.46,15.001299999999999,9,139,148,7.000999999999998,46.0,2011,Thursday
7918,2011-12-01,Winter,0,12,13,0,4,1,1,10.8,0.4091,0.4,15.001299999999999,17,137,154,11.000600000000002,40.0,2011,Thursday
7919,2011-12-01,Winter,0,12,14,0,4,1,1,10.8,0.4091,0.4,15.001299999999999,20,130,150,11.000600000000002,40.0,2011,Thursday
7920,2011-12-01,Winter,0,12,15,0,4,1,1,10.8,0.4091,0.4,15.001299999999999,10,144,154,11.000600000000002,40.0,2011,Thursday
7921,2011-12-01,Winter,0,12,16,0,4,1,1,10.8,0.4091,0.4,12.998000000000001,9,192,201,11.000600000000002,40.0,2011,Thursday
7922,2011-12-01,Winter,0,12,17,0,4,1,1,8.919999999999998,0.3485,0.46,8.9981,9,409,418,7.000999999999998,46.0,2011,Thursday
7923,2011-12-01,Winter,0,12,18,0,4,1,1,8.919999999999998,0.3636,0.43,7.0015,12,393,405,7.9975999999999985,43.0,2011,Thursday
7924,2011-12-01,Winter,0,12,19,0,4,1,1,7.98,0.3485,0.46,7.0015,9,219,228,7.000999999999998,46.0,2011,Thursday
7925,2011-12-01,Winter,0,12,20,0,4,1,1,7.98,0.3485,0.46,7.0015,12,178,190,7.000999999999998,46.0,2011,Thursday
7926,2011-12-01,Winter,0,12,21,0,4,1,1,6.1,0.3182,0.61,7.0015,8,154,162,5.001199999999997,61.0,2011,Thursday
7927,2011-12-01,Winter,0,12,22,0,4,1,1,6.1,0.3333,0.61,0.0,5,99,104,5.997799999999998,61.0,2011,Thursday
7928,2011-12-01,Winter,0,12,23,0,4,1,1,4.220000000000001,0.2879,0.7,6.0032,3,70,73,3.0014000000000003,70.0,2011,Thursday
7929,2011-12-02,Winter,0,12,0,0,5,1,1,4.220000000000001,0.2879,0.7,6.0032,6,32,38,3.0014000000000003,70.0,2011,Friday
7930,2011-12-02,Winter,0,12,1,0,5,1,1,3.2799999999999994,0.2879,0.75,0.0,1,14,15,3.0014000000000003,75.0,2011,Friday
7931,2011-12-02,Winter,0,12,2,0,5,1,1,3.2799999999999994,0.2879,0.75,0.0,0,10,10,3.0014000000000003,75.0,2011,Friday
7932,2011-12-02,Winter,0,12,3,0,5,1,1,2.34,0.2727,0.8,0.0,0,1,1,1.9982000000000006,80.0,2011,Friday
7933,2011-12-02,Winter,0,12,4,0,5,1,1,2.34,0.2727,0.8,0.0,0,3,3,1.9982000000000006,80.0,2011,Friday
7934,2011-12-02,Winter,0,12,5,0,5,1,1,2.34,0.2576,0.8,6.0032,0,23,23,1.0015999999999998,80.0,2011,Friday
7935,2011-12-02,Winter,0,12,6,0,5,1,1,2.34,0.2727,0.8,0.0,3,84,87,1.9982000000000006,80.0,2011,Friday
7936,2011-12-02,Winter,0,12,7,0,5,1,1,2.34,0.2576,0.87,6.0032,6,199,205,1.0015999999999998,87.0,2011,Friday
7937,2011-12-02,Winter,0,12,8,0,5,1,1,3.2799999999999994,0.2879,0.87,0.0,13,432,445,3.0014000000000003,87.0,2011,Friday
7938,2011-12-02,Winter,0,12,9,0,5,1,1,5.160000000000002,0.3182,0.81,0.0,12,234,246,5.001199999999997,81.0,2011,Friday
7939,2011-12-02,Winter,0,12,10,0,5,1,1,6.1,0.2879,0.75,15.001299999999999,16,89,105,3.0014000000000003,75.0,2011,Friday
7940,2011-12-02,Winter,0,12,11,0,5,1,1,7.98,0.3333,0.66,11.0014,18,142,160,5.997799999999998,66.0,2011,Friday
7941,2011-12-02,Winter,0,12,12,0,5,1,1,8.919999999999998,0.3485,0.57,8.9981,18,186,204,7.000999999999998,56.99999999999999,2011,Friday
7942,2011-12-02,Winter,0,12,13,0,5,1,1,10.8,0.4091,0.47,8.9981,19,188,207,11.000600000000002,47.0,2011,Friday
7943,2011-12-02,Winter,0,12,14,0,5,1,1,11.739999999999998,0.4242,0.44,7.0015,25,145,170,11.997200000000003,44.0,2011,Friday
7944,2011-12-02,Winter,0,12,15,0,5,1,1,11.739999999999998,0.4242,0.41,6.0032,24,175,199,11.997200000000003,41.0,2011,Friday
7945,2011-12-02,Winter,0,12,16,0,5,1,1,11.739999999999998,0.4242,0.41,6.0032,22,254,276,11.997200000000003,41.0,2011,Friday
7946,2011-12-02,Winter,0,12,17,0,5,1,1,11.739999999999998,0.4242,0.38,0.0,20,391,411,11.997200000000003,38.0,2011,Friday
7947,2011-12-02,Winter,0,12,18,0,5,1,1,10.8,0.4091,0.5,0.0,10,362,372,11.000600000000002,50.0,2011,Friday
7948,2011-12-02,Winter,0,12,19,0,5,1,1,7.98,0.3182,0.53,16.997899999999998,13,252,265,5.001199999999997,53.0,2011,Friday
7949,2011-12-02,Winter,0,12,20,0,5,1,1,9.86,0.3939,0.4,19.0012,12,178,190,9.997399999999999,40.0,2011,Friday
7950,2011-12-02,Winter,0,12,21,0,5,1,1,7.98,0.3333,0.49,12.998000000000001,9,102,111,5.997799999999998,49.0,2011,Friday
7951,2011-12-02,Winter,0,12,22,0,5,1,1,7.040000000000001,0.3182,0.53,12.998000000000001,7,95,102,5.001199999999997,53.0,2011,Friday
7952,2011-12-02,Winter,0,12,23,0,5,1,1,7.040000000000001,0.303,0.53,19.0012,14,81,95,3.998000000000001,53.0,2011,Friday
7953,2011-12-03,Winter,0,12,0,0,6,0,1,6.1,0.2879,0.56,16.997899999999998,10,65,75,3.0014000000000003,56.00000000000001,2011,Saturday
7954,2011-12-03,Winter,0,12,1,0,6,0,1,4.220000000000001,0.2576,0.65,12.998000000000001,9,62,71,1.0015999999999998,65.0,2011,Saturday
7955,2011-12-03,Winter,0,12,2,0,6,0,1,4.220000000000001,0.2576,0.65,11.0014,9,41,50,1.0015999999999998,65.0,2011,Saturday
7956,2011-12-03,Winter,0,12,3,0,6,0,1,3.2799999999999994,0.2424,0.7,8.9981,4,5,9,-0.0015999999999998238,70.0,2011,Saturday
7957,2011-12-03,Winter,0,12,4,0,6,0,1,2.34,0.2273,0.75,8.9981,1,7,8,-0.9982000000000006,75.0,2011,Saturday
7958,2011-12-03,Winter,0,12,5,0,6,0,1,3.2799999999999994,0.2576,0.7,6.0032,0,6,6,1.0015999999999998,70.0,2011,Saturday
7959,2011-12-03,Winter,0,12,6,0,6,0,1,3.2799999999999994,0.2576,0.65,7.0015,1,10,11,1.0015999999999998,65.0,2011,Saturday
7960,2011-12-03,Winter,0,12,7,0,6,0,1,2.34,0.2576,0.75,6.0032,2,24,26,1.0015999999999998,75.0,2011,Saturday
7961,2011-12-03,Winter,0,12,8,0,6,0,1,3.2799999999999994,0.2576,0.75,6.0032,1,62,63,1.0015999999999998,75.0,2011,Saturday
7962,2011-12-03,Winter,0,12,9,0,6,0,1,4.220000000000001,0.2727,0.7,7.0015,25,99,124,1.9982000000000006,70.0,2011,Saturday
7963,2011-12-03,Winter,0,12,10,0,6,0,1,7.040000000000001,0.3333,0.61,8.9981,22,173,195,5.997799999999998,61.0,2011,Saturday
7964,2011-12-03,Winter,0,12,11,0,6,0,1,7.040000000000001,0.3333,0.57,6.0032,48,227,275,5.997799999999998,56.99999999999999,2011,Saturday
7965,2011-12-03,Winter,0,12,12,0,6,0,1,8.919999999999998,0.3788,0.5,0.0,78,280,358,9.000800000000002,50.0,2011,Saturday
7966,2011-12-03,Winter,0,12,13,0,6,0,1,8.919999999999998,0.3636,0.5,6.0032,70,222,292,7.9975999999999985,50.0,2011,Saturday
7967,2011-12-03,Winter,0,12,14,0,6,0,1,8.919999999999998,0.3788,0.46,0.0,92,251,343,9.000800000000002,46.0,2011,Saturday
7968,2011-12-03,Winter,0,12,15,0,6,0,1,9.86,0.3939,0.46,0.0,100,237,337,9.997399999999999,46.0,2011,Saturday
7969,2011-12-03,Winter,0,12,16,0,6,0,1,9.86,0.3939,0.46,0.0,75,230,305,9.997399999999999,46.0,2011,Saturday
7970,2011-12-03,Winter,0,12,17,0,6,0,1,8.919999999999998,0.3788,0.62,0.0,46,186,232,9.000800000000002,62.0,2011,Saturday
7971,2011-12-03,Winter,0,12,18,0,6,0,1,7.98,0.3333,0.53,8.9981,31,193,224,5.997799999999998,53.0,2011,Saturday
7972,2011-12-03,Winter,0,12,19,0,6,0,1,6.1,0.3182,0.61,6.0032,31,144,175,5.001199999999997,61.0,2011,Saturday
7973,2011-12-03,Winter,0,12,20,0,6,0,1,6.1,0.3182,0.61,6.0032,17,110,127,5.001199999999997,61.0,2011,Saturday
7974,2011-12-03,Winter,0,12,21,0,6,0,2,6.1,0.3182,0.61,6.0032,5,104,109,5.001199999999997,61.0,2011,Saturday
7975,2011-12-03,Winter,0,12,22,0,6,0,2,7.040000000000001,0.3333,0.61,6.0032,17,97,114,5.997799999999998,61.0,2011,Saturday
7976,2011-12-03,Winter,0,12,23,0,6,0,1,6.1,0.303,0.7,8.9981,12,73,85,3.998000000000001,70.0,2011,Saturday
7977,2011-12-04,Winter,0,12,0,0,0,0,1,6.1,0.3182,0.7,7.0015,19,64,83,5.001199999999997,70.0,2011,Sunday
7978,2011-12-04,Winter,0,12,1,0,0,0,1,6.1,0.3182,0.75,6.0032,20,54,74,5.001199999999997,75.0,2011,Sunday
7979,2011-12-04,Winter,0,12,2,0,0,0,1,4.220000000000001,0.303,0.81,0.0,11,51,62,3.998000000000001,81.0,2011,Sunday
7980,2011-12-04,Winter,0,12,3,0,0,0,1,5.160000000000002,0.3182,0.75,0.0,7,34,41,5.001199999999997,75.0,2011,Sunday
7981,2011-12-04,Winter,0,12,4,0,0,0,1,4.220000000000001,0.303,0.87,0.0,2,9,11,3.998000000000001,87.0,2011,Sunday
7982,2011-12-04,Winter,0,12,5,0,0,0,1,4.220000000000001,0.303,0.81,0.0,2,2,4,3.998000000000001,81.0,2011,Sunday
7983,2011-12-04,Winter,0,12,6,0,0,0,1,3.2799999999999994,0.2879,0.93,0.0,1,3,4,3.0014000000000003,93.0,2011,Sunday
7984,2011-12-04,Winter,0,12,7,0,0,0,1,4.220000000000001,0.303,0.87,0.0,3,23,26,3.998000000000001,87.0,2011,Sunday
7985,2011-12-04,Winter,0,12,8,0,0,0,1,4.220000000000001,0.303,0.87,0.0,7,48,55,3.998000000000001,87.0,2011,Sunday
7986,2011-12-04,Winter,0,12,9,0,0,0,1,6.1,0.3333,0.81,0.0,12,114,126,5.997799999999998,81.0,2011,Sunday
7987,2011-12-04,Winter,0,12,10,0,0,0,1,7.040000000000001,0.3333,0.81,8.9981,36,180,216,5.997799999999998,81.0,2011,Sunday
7988,2011-12-04,Winter,0,12,11,0,0,0,1,7.98,0.3333,0.81,11.0014,48,206,254,5.997799999999998,81.0,2011,Sunday
7989,2011-12-04,Winter,0,12,12,0,0,0,1,8.919999999999998,0.3485,0.81,11.0014,82,247,329,7.000999999999998,81.0,2011,Sunday
7990,2011-12-04,Winter,0,12,13,0,0,0,1,10.8,0.4091,0.66,15.001299999999999,88,269,357,11.000600000000002,66.0,2011,Sunday
7991,2011-12-04,Winter,0,12,14,0,0,0,1,11.739999999999998,0.4242,0.62,8.9981,77,246,323,11.997200000000003,62.0,2011,Sunday
7992,2011-12-04,Winter,0,12,15,0,0,0,1,11.739999999999998,0.4242,0.62,12.998000000000001,69,227,296,11.997200000000003,62.0,2011,Sunday
7993,2011-12-04,Winter,0,12,16,0,0,0,1,11.739999999999998,0.4242,0.58,15.001299999999999,64,266,330,11.997200000000003,57.99999999999999,2011,Sunday
7994,2011-12-04,Winter,0,12,17,0,0,0,1,9.86,0.3939,0.76,8.9981,38,207,245,9.997399999999999,76.0,2011,Sunday
7995,2011-12-04,Winter,0,12,18,0,0,0,1,9.86,0.3939,0.71,0.0,10,161,171,9.997399999999999,71.0,2011,Sunday
7996,2011-12-04,Winter,0,12,19,0,0,0,1,9.86,0.3939,0.76,0.0,15,158,173,9.997399999999999,76.0,2011,Sunday
7997,2011-12-04,Winter,0,12,20,0,0,0,1,8.919999999999998,0.3485,0.76,8.9981,8,116,124,7.000999999999998,76.0,2011,Sunday
7998,2011-12-04,Winter,0,12,21,0,0,0,1,8.919999999999998,0.3636,0.81,7.0015,7,65,72,7.9975999999999985,81.0,2011,Sunday
7999,2011-12-04,Winter,0,12,22,0,0,0,1,7.98,0.3485,0.87,7.0015,5,59,64,7.000999999999998,87.0,2011,Sunday
8000,2011-12-04,Winter,0,12,23,0,0,0,1,7.98,0.3485,0.87,7.0015,3,42,45,7.000999999999998,87.0,2011,Sunday
8001,2011-12-05,Winter,0,12,0,0,1,1,1,7.040000000000001,0.3333,0.87,6.0032,3,21,24,5.997799999999998,87.0,2011,Monday
8002,2011-12-05,Winter,0,12,1,0,1,1,1,7.040000000000001,0.3485,0.87,0.0,2,10,12,7.000999999999998,87.0,2011,Monday
8003,2011-12-05,Winter,0,12,2,0,1,1,1,7.040000000000001,0.3485,0.87,0.0,0,8,8,7.000999999999998,87.0,2011,Monday
8004,2011-12-05,Winter,0,12,3,0,1,1,1,7.040000000000001,0.3485,0.87,0.0,0,2,2,7.000999999999998,87.0,2011,Monday
8005,2011-12-05,Winter,0,12,4,0,1,1,1,6.1,0.3182,0.87,7.0015,0,7,7,5.001199999999997,87.0,2011,Monday
8006,2011-12-05,Winter,0,12,5,0,1,1,1,6.1,0.3182,0.87,7.0015,1,24,25,5.001199999999997,87.0,2011,Monday
8007,2011-12-05,Winter,0,12,6,0,1,1,1,6.1,0.3182,0.93,6.0032,1,89,90,5.001199999999997,93.0,2011,Monday
8008,2011-12-05,Winter,0,12,7,0,1,1,1,7.040000000000001,0.3485,0.9,0.0,9,274,283,7.000999999999998,90.0,2011,Monday
8009,2011-12-05,Winter,0,12,8,0,1,1,1,7.040000000000001,0.3485,0.93,0.0,12,392,404,7.000999999999998,93.0,2011,Monday
8010,2011-12-05,Winter,0,12,9,0,1,1,2,8.919999999999998,0.3636,0.87,6.0032,12,178,190,7.9975999999999985,87.0,2011,Monday
8011,2011-12-05,Winter,0,12,10,0,1,1,2,8.919999999999998,0.3636,0.87,6.0032,9,78,87,7.9975999999999985,87.0,2011,Monday
8012,2011-12-05,Winter,0,12,11,0,1,1,2,8.919999999999998,0.3636,0.87,6.0032,17,106,123,7.9975999999999985,87.0,2011,Monday
8013,2011-12-05,Winter,0,12,12,0,1,1,2,10.8,0.4091,0.76,7.0015,29,125,154,11.000600000000002,76.0,2011,Monday
8014,2011-12-05,Winter,0,12,13,0,1,1,2,11.739999999999998,0.4242,0.71,6.0032,18,153,171,11.997200000000003,71.0,2011,Monday
8015,2011-12-05,Winter,0,12,14,0,1,1,2,13.620000000000001,0.4545,0.67,0.0,7,126,133,13.997,67.0,2011,Monday
8016,2011-12-05,Winter,0,12,15,0,1,1,2,13.620000000000001,0.4545,0.72,6.0032,16,132,148,13.997,72.0,2011,Monday
8017,2011-12-05,Winter,0,12,16,0,1,1,1,15.5,0.4848,0.63,6.0032,10,238,248,15.9968,63.0,2011,Monday
8018,2011-12-05,Winter,0,12,17,0,1,1,1,11.739999999999998,0.4242,0.77,0.0,16,430,446,11.997200000000003,77.0,2011,Monday
8019,2011-12-05,Winter,0,12,18,0,1,1,1,12.68,0.4394,0.77,0.0,13,386,399,13.000399999999999,77.0,2011,Monday
8020,2011-12-05,Winter,0,12,19,0,1,1,2,13.620000000000001,0.4545,0.77,0.0,13,295,308,13.997,77.0,2011,Monday
8021,2011-12-05,Winter,0,12,20,0,1,1,2,13.620000000000001,0.4545,0.82,7.0015,15,190,205,13.997,82.0,2011,Monday
8022,2011-12-05,Winter,0,12,21,0,1,1,2,12.68,0.4394,0.88,6.0032,10,166,176,13.000399999999999,88.0,2011,Monday
8023,2011-12-05,Winter,0,12,22,0,1,1,2,12.68,0.4394,0.88,8.9981,12,94,106,13.000399999999999,88.0,2011,Monday
8024,2011-12-05,Winter,0,12,23,0,1,1,2,13.620000000000001,0.4545,0.88,8.9981,8,54,62,13.997,88.0,2011,Monday
8025,2011-12-06,Winter,0,12,0,0,2,1,2,15.5,0.4848,0.77,19.999499999999998,3,25,28,15.9968,77.0,2011,Tuesday
8026,2011-12-06,Winter,0,12,1,0,2,1,2,13.620000000000001,0.4545,0.88,19.999499999999998,2,14,16,13.997,88.0,2011,Tuesday
8027,2011-12-06,Winter,0,12,2,0,2,1,2,13.620000000000001,0.4545,0.87,12.998000000000001,0,3,3,13.997,87.0,2011,Tuesday
8028,2011-12-06,Winter,0,12,3,0,2,1,2,13.620000000000001,0.4545,0.87,12.998000000000001,0,3,3,13.997,87.0,2011,Tuesday
8029,2011-12-06,Winter,0,12,4,0,2,1,3,13.620000000000001,0.4545,0.88,15.001299999999999,0,7,7,13.997,88.0,2011,Tuesday
8030,2011-12-06,Winter,0,12,5,0,2,1,3,13.620000000000001,0.4545,0.88,15.001299999999999,0,20,20,13.997,88.0,2011,Tuesday
8031,2011-12-06,Winter,0,12,6,0,2,1,2,12.68,0.4394,0.94,19.0012,5,81,86,13.000399999999999,94.0,2011,Tuesday
8032,2011-12-06,Winter,0,12,7,0,2,1,2,13.620000000000001,0.4545,0.94,12.998000000000001,7,227,234,13.997,94.0,2011,Tuesday
8033,2011-12-06,Winter,0,12,8,0,2,1,2,13.620000000000001,0.4545,0.94,12.998000000000001,13,401,414,13.997,94.0,2011,Tuesday
8034,2011-12-06,Winter,0,12,9,0,2,1,2,13.620000000000001,0.4545,0.94,15.001299999999999,4,200,204,13.997,94.0,2011,Tuesday
8035,2011-12-06,Winter,0,12,10,0,2,1,3,13.620000000000001,0.4545,0.94,19.0012,6,44,50,13.997,94.0,2011,Tuesday
8036,2011-12-06,Winter,0,12,11,0,2,1,3,13.620000000000001,0.4545,0.94,16.997899999999998,4,28,32,13.997,94.0,2011,Tuesday
8037,2011-12-06,Winter,0,12,12,0,2,1,3,13.620000000000001,0.4545,1.0,15.001299999999999,5,50,55,13.997,100.0,2011,Tuesday
8038,2011-12-06,Winter,0,12,13,0,2,1,3,13.620000000000001,0.4545,1.0,12.998000000000001,6,65,71,13.997,100.0,2011,Tuesday
8039,2011-12-06,Winter,0,12,14,0,2,1,3,14.559999999999999,0.4697,1.0,15.001299999999999,6,69,75,15.0002,100.0,2011,Tuesday
8040,2011-12-06,Winter,0,12,15,0,2,1,3,15.5,0.4848,1.0,12.998000000000001,2,43,45,15.9968,100.0,2011,Tuesday
8041,2011-12-06,Winter,0,12,16,0,2,1,3,13.620000000000001,0.4545,1.0,16.997899999999998,4,84,88,13.997,100.0,2011,Tuesday
8042,2011-12-06,Winter,0,12,17,0,2,1,2,13.620000000000001,0.4545,1.0,15.001299999999999,13,249,262,13.997,100.0,2011,Tuesday
8043,2011-12-06,Winter,0,12,18,0,2,1,2,13.620000000000001,0.4545,1.0,19.0012,17,287,304,13.997,100.0,2011,Tuesday
8044,2011-12-06,Winter,0,12,19,0,2,1,3,13.620000000000001,0.4545,1.0,19.999499999999998,10,223,233,13.997,100.0,2011,Tuesday
8045,2011-12-06,Winter,0,12,20,0,2,1,3,13.620000000000001,0.4545,1.0,19.999499999999998,3,107,110,13.997,100.0,2011,Tuesday
8046,2011-12-06,Winter,0,12,21,0,2,1,2,12.68,0.4394,1.0,12.998000000000001,6,108,114,13.000399999999999,100.0,2011,Tuesday
8047,2011-12-06,Winter,0,12,22,0,2,1,3,13.620000000000001,0.4545,1.0,11.0014,5,82,87,13.997,100.0,2011,Tuesday
8048,2011-12-06,Winter,0,12,23,0,2,1,3,13.620000000000001,0.4545,1.0,11.0014,5,48,53,13.997,100.0,2011,Tuesday
8049,2011-12-07,Winter,0,12,0,0,3,1,1,12.68,0.4394,1.0,12.998000000000001,3,30,33,13.000399999999999,100.0,2011,Wednesday
8050,2011-12-07,Winter,0,12,1,0,3,1,2,13.620000000000001,0.4545,1.0,16.997899999999998,4,9,13,13.997,100.0,2011,Wednesday
8051,2011-12-07,Winter,0,12,2,0,3,1,3,13.620000000000001,0.4545,1.0,15.001299999999999,2,4,6,13.997,100.0,2011,Wednesday
8052,2011-12-07,Winter,0,12,3,0,3,1,3,13.620000000000001,0.4545,1.0,15.001299999999999,0,3,3,13.997,100.0,2011,Wednesday
8053,2011-12-07,Winter,0,12,4,0,3,1,3,13.620000000000001,0.4545,1.0,11.0014,0,1,1,13.997,100.0,2011,Wednesday
8054,2011-12-07,Winter,0,12,5,0,3,1,3,13.620000000000001,0.4545,1.0,11.0014,0,3,3,13.997,100.0,2011,Wednesday
8055,2011-12-07,Winter,0,12,6,0,3,1,3,14.559999999999999,0.4697,1.0,27.999299999999998,0,18,18,15.0002,100.0,2011,Wednesday
8056,2011-12-07,Winter,0,12,7,0,3,1,3,12.68,0.4394,1.0,7.0015,3,43,46,13.000399999999999,100.0,2011,Wednesday
8057,2011-12-07,Winter,0,12,8,0,3,1,3,12.68,0.4394,1.0,0.0,6,80,86,13.000399999999999,100.0,2011,Wednesday
8058,2011-12-07,Winter,0,12,9,0,3,1,3,12.68,0.4394,1.0,16.997899999999998,0,64,64,13.000399999999999,100.0,2011,Wednesday
8059,2011-12-07,Winter,0,12,10,0,3,1,3,12.68,0.4394,1.0,6.0032,1,32,33,13.000399999999999,100.0,2011,Wednesday
8060,2011-12-07,Winter,0,12,11,0,3,1,3,12.68,0.4394,1.0,6.0032,3,47,50,13.000399999999999,100.0,2011,Wednesday
8061,2011-12-07,Winter,0,12,12,0,3,1,3,12.68,0.4394,1.0,8.9981,4,29,33,13.000399999999999,100.0,2011,Wednesday
8062,2011-12-07,Winter,0,12,13,0,3,1,3,12.68,0.4394,1.0,12.998000000000001,5,28,33,13.000399999999999,100.0,2011,Wednesday
8063,2011-12-07,Winter,0,12,14,0,3,1,3,12.68,0.4394,1.0,12.998000000000001,1,24,25,13.000399999999999,100.0,2011,Wednesday
8064,2011-12-07,Winter,0,12,15,0,3,1,3,11.739999999999998,0.4242,0.94,15.001299999999999,5,25,30,11.997200000000003,94.0,2011,Wednesday
8065,2011-12-07,Winter,0,12,16,0,3,1,3,11.739999999999998,0.4242,0.94,12.998000000000001,3,28,31,11.997200000000003,94.0,2011,Wednesday
8066,2011-12-07,Winter,0,12,17,0,3,1,3,10.8,0.4091,1.0,22.0028,4,48,52,11.000600000000002,100.0,2011,Wednesday
8067,2011-12-07,Winter,0,12,18,0,3,1,3,10.8,0.4091,0.94,19.999499999999998,3,48,51,11.000600000000002,94.0,2011,Wednesday
8068,2011-12-07,Winter,0,12,19,0,3,1,3,7.98,0.2879,0.87,43.000600000000006,2,31,33,3.0014000000000003,87.0,2011,Wednesday
8069,2011-12-07,Winter,0,12,20,0,3,1,3,7.98,0.2879,0.87,43.000600000000006,1,25,26,3.0014000000000003,87.0,2011,Wednesday
8070,2011-12-07,Winter,0,12,21,0,3,1,3,6.1,0.2576,0.87,35.0008,0,6,6,1.0015999999999998,87.0,2011,Wednesday
8071,2011-12-07,Winter,0,12,22,0,3,1,3,3.2799999999999994,0.197,0.93,30.002599999999997,0,13,13,-2.9979999999999993,93.0,2011,Wednesday
8072,2011-12-07,Winter,0,12,23,0,3,1,1,3.2799999999999994,0.2121,0.93,26.0027,0,16,16,-2.0013999999999985,93.0,2011,Wednesday
8073,2011-12-08,Winter,0,12,0,0,4,1,2,4.220000000000001,0.2273,0.87,19.999499999999998,0,21,21,-0.9982000000000006,87.0,2011,Thursday
8074,2011-12-08,Winter,0,12,1,0,4,1,1,4.220000000000001,0.2273,0.81,23.9994,1,6,7,-0.9982000000000006,81.0,2011,Thursday
8075,2011-12-08,Winter,0,12,2,0,4,1,1,5.160000000000002,0.2727,0.65,15.001299999999999,0,4,4,1.9982000000000006,65.0,2011,Thursday
