id,dteday,season,year,mnth,hour,holiday,weekday,workingday,weather,temp,felt_temp,humidity,windspeed,casual,registered,total
5640,2011-08-28,Fall,2011,8,10,0,0,0,Sunday,24.9,26.998999999999995,61.0,40.9973,27,115,142
5641,2011-08-28,Fall,2011,8,11,0,0,0,Sunday,24.9,26.998999999999995,57.99999999999999,26.0027,59,178,237
5642,2011-08-28,Fall,2011,8,12,0,0,0,Sunday,26.78,28.002199999999995,51.0,26.0027,88,218,306
5643,2011-08-28,Fall,2011,8,13,0,0,0,Sunday,27.72,28.998799999999996,45.0,23.9994,129,302,431
5644,2011-08-28,Fall,2011,8,14,0,0,0,Sunday,28.660000000000004,30.001999999999995,43.0,27.999299999999998,157,290,447
5645,2011-08-28,Fall,2011,8,15,0,0,0,Sunday,28.660000000000004,30.001999999999995,43.0,23.9994,155,314,469
5646,2011-08-28,Fall,2011,8,16,0,0,0,Sunday,29.6,30.998599999999996,36.0,26.0027,196,295,491
5647,2011-08-28,Fall,2011,8,17,0,0,0,Sunday,27.72,28.998799999999996,40.0,19.999499999999998,145,253,398
5648,2011-08-28,Fall,2011,8,18,0,0,0,Sunday,26.78,28.002199999999995,42.0,15.001299999999999,145,257,402
5649,2011-08-28,Fall,2011,8,19,0,0,0,Sunday,25.839999999999996,28.002199999999995,48.0,7.0015,140,247,387
5650,2011-08-28,Fall,2011,8,20,0,0,0,Sunday,25.839999999999996,26.998999999999995,45.0,7.0015,64,150,214
5651,2011-08-28,Fall,2011,8,21,0,0,0,Sunday,23.020000000000003,24.999200000000002,61.0,8.9981,60,126,186
5652,2011-08-28,Fall,2011,8,22,0,0,0,Sunday,22.080000000000002,24.0026,69.0,7.0015,25,73,98
5653,2011-08-28,Fall,2011,8,23,0,0,0,Sunday,21.14,22.9994,73.0,7.0015,16,48,64
5654,2011-08-29,Fall,2011,8,0,0,1,1,Monday,21.14,22.9994,73.0,7.0015,13,21,34
5655,2011-08-29,Fall,2011,8,1,0,1,1,Monday,20.2,22.9994,69.0,7.0015,5,15,20
5656,2011-08-29,Fall,2011,8,2,0,1,1,Monday,20.2,22.9994,69.0,12.998000000000001,8,5,13
5657,2011-08-29,Fall,2011,8,3,0,1,1,Monday,20.2,22.9994,69.0,7.0015,1,5,6
5658,2011-08-29,Fall,2011,8,4,0,1,1,Monday,18.320000000000004,18.9998,68.0,8.9981,0,3,3
5659,2011-08-29,Fall,2011,8,5,0,1,1,Monday,18.320000000000004,18.9998,73.0,8.9981,0,17,17
5660,2011-08-29,Fall,2011,8,6,0,1,1,Monday,18.320000000000004,18.9998,73.0,8.9981,3,99,102
5661,2011-08-29,Fall,2011,8,7,0,1,1,Monday,20.2,24.0026,60.0,15.001299999999999,11,273,284
5662,2011-08-29,Fall,2011,8,8,0,1,1,Monday,21.14,24.999200000000002,56.99999999999999,16.997899999999998,20,384,404
5663,2011-08-29,Fall,2011,8,9,0,1,1,Monday,21.14,24.999200000000002,53.0,16.997899999999998,22,166,188
5664,2011-08-29,Fall,2011,8,10,0,1,1,Monday,23.020000000000003,24.999200000000002,47.0,15.001299999999999,42,73,115
5665,2011-08-29,Fall,2011,8,11,0,1,1,Monday,23.020000000000003,24.999200000000002,47.0,11.0014,38,100,138
5666,2011-08-29,Fall,2011,8,12,0,1,1,Monday,23.96,26.002399999999994,44.0,11.0014,48,159,207
5667,2011-08-29,Fall,2011,8,13,0,1,1,Monday,24.9,26.002399999999994,39.0,0.0,48,170,218
5668,2011-08-29,Fall,2011,8,14,0,1,1,Monday,24.9,26.002399999999994,42.0,0.0,55,127,182
5669,2011-08-29,Fall,2011,8,15,0,1,1,Monday,24.9,26.002399999999994,42.0,11.0014,56,164,220
5670,2011-08-29,Fall,2011,8,16,0,1,1,Monday,25.839999999999996,26.998999999999995,42.0,11.0014,56,226,282
5671,2011-08-29,Fall,2011,8,17,0,1,1,Monday,24.9,26.002399999999994,47.0,15.001299999999999,67,524,591
5672,2011-08-29,Fall,2011,8,18,0,1,1,Monday,23.020000000000003,24.999200000000002,47.0,16.997899999999998,60,487,547
5673,2011-08-29,Fall,2011,8,19,0,1,1,Monday,23.020000000000003,24.999200000000002,47.0,16.997899999999998,50,317,367
5674,2011-08-29,Fall,2011,8,20,0,1,1,Monday,22.080000000000002,24.999200000000002,53.0,11.0014,50,227,277
5675,2011-08-29,Fall,2011,8,21,0,1,1,Monday,22.080000000000002,24.999200000000002,53.0,12.998000000000001,34,168,202
5676,2011-08-29,Fall,2011,8,22,0,1,1,Monday,21.14,24.999200000000002,56.99999999999999,8.9981,23,119,142
5677,2011-08-29,Fall,2011,8,23,0,1,1,Monday,20.2,24.0026,60.0,6.0032,19,56,75
5678,2011-08-30,Fall,2011,8,0,0,2,1,Tuesday,18.320000000000004,18.9998,73.0,8.9981,10,17,27
5679,2011-08-30,Fall,2011,8,1,0,2,1,Tuesday,18.320000000000004,18.9998,68.0,7.0015,6,7,13
5680,2011-08-30,Fall,2011,8,2,0,2,1,Tuesday,17.380000000000003,18.0032,73.0,7.0015,2,8,10
5681,2011-08-30,Fall,2011,8,3,0,2,1,Tuesday,17.380000000000003,18.0032,73.0,12.998000000000001,2,2,4
5682,2011-08-30,Fall,2011,8,4,0,2,1,Tuesday,16.44,17.0,77.0,11.0014,0,6,6
5683,2011-08-30,Fall,2011,8,5,0,2,1,Tuesday,16.44,17.0,77.0,6.0032,1,27,28
5684,2011-08-30,Fall,2011,8,6,0,2,1,Tuesday,17.380000000000003,18.0032,73.0,7.0015,4,115,119
5685,2011-08-30,Fall,2011,8,7,0,2,1,Tuesday,18.320000000000004,18.9998,68.0,8.9981,19,338,357
5686,2011-08-30,Fall,2011,8,8,0,2,1,Tuesday,21.14,24.999200000000002,56.99999999999999,8.9981,34,459,493
5687,2011-08-30,Fall,2011,8,9,0,2,1,Tuesday,23.020000000000003,24.999200000000002,50.0,15.001299999999999,38,180,218
5688,2011-08-30,Fall,2011,8,10,0,2,1,Tuesday,24.9,26.002399999999994,39.0,15.001299999999999,28,109,137
5689,2011-08-30,Fall,2011,8,11,0,2,1,Tuesday,25.839999999999996,26.998999999999995,37.0,12.998000000000001,60,115,175
5690,2011-08-30,Fall,2011,8,12,0,2,1,Tuesday,25.839999999999996,26.998999999999995,37.0,0.0,65,172,237
5691,2011-08-30,Fall,2011,8,13,0,2,1,Tuesday,26.78,26.998999999999995,35.0,7.0015,59,170,229
5692,2011-08-30,Fall,2011,8,14,0,2,1,Tuesday,26.78,26.998999999999995,33.0,11.0014,58,151,209
5693,2011-08-30,Fall,2011,8,15,0,2,1,Tuesday,26.78,26.998999999999995,35.0,15.001299999999999,34,162,196
5694,2011-08-30,Fall,2011,8,16,0,2,1,Tuesday,26.78,26.998999999999995,37.0,11.0014,42,295,337
5695,2011-08-30,Fall,2011,8,17,0,2,1,Tuesday,25.839999999999996,26.998999999999995,42.0,12.998000000000001,62,549,611
5696,2011-08-30,Fall,2011,8,18,0,2,1,Tuesday,24.9,26.002399999999994,45.0,11.0014,60,516,576
5697,2011-08-30,Fall,2011,8,19,0,2,1,Tuesday,23.020000000000003,24.999200000000002,50.0,6.0032,68,397,465
5698,2011-08-30,Fall,2011,8,20,0,2,1,Tuesday,23.020000000000003,24.999200000000002,50.0,0.0,39,259,298
5699,2011-08-30,Fall,2011,8,21,0,2,1,Tuesday,22.080000000000002,24.0026,65.0,6.0032,43,180,223
5700,2011-08-30,Fall,2011,8,22,0,2,1,Tuesday,21.14,24.0026,61.0,0.0,22,121,143
5701,2011-08-30,Fall,2011,8,23,0,2,1,Tuesday,21.14,24.0026,61.0,0.0,19,74,93
5702,2011-08-31,Fall,2011,8,0,0,3,1,Wednesday,20.2,22.9994,69.0,0.0,8,24,32
5703,2011-08-31,Fall,2011,8,1,0,3,1,Wednesday,20.2,22.9994,69.0,0.0,2,13,15
5704,2011-08-31,Fall,2011,8,2,0,3,1,Wednesday,18.320000000000004,18.9998,73.0,0.0,1,5,6
5705,2011-08-31,Fall,2011,8,3,0,3,1,Wednesday,18.320000000000004,18.9998,78.0,0.0,2,4,6
5706,2011-08-31,Fall,2011,8,4,0,3,1,Wednesday,18.320000000000004,18.9998,73.0,0.0,0,5,5
5707,2011-08-31,Fall,2011,8,5,0,3,1,Wednesday,17.380000000000003,18.0032,83.0,6.0032,2,25,27
5708,2011-08-31,Fall,2011,8,6,0,3,1,Wednesday,17.380000000000003,18.0032,77.0,0.0,4,107,111
5709,2011-08-31,Fall,2011,8,7,0,3,1,Wednesday,20.2,22.0028,78.0,0.0,12,316,328
5710,2011-08-31,Fall,2011,8,8,0,3,1,Wednesday,21.14,24.0026,69.0,0.0,27,440,467
5711,2011-08-31,Fall,2011,8,9,0,3,1,Wednesday,22.080000000000002,24.0026,69.0,6.0032,27,217,244
5712,2011-08-31,Fall,2011,8,10,0,3,1,Wednesday,24.9,26.002399999999994,45.0,7.0015,33,105,138
5713,2011-08-31,Fall,2011,8,11,0,3,1,Wednesday,25.839999999999996,26.998999999999995,42.0,8.9981,28,143,171
5714,2011-08-31,Fall,2011,8,12,0,3,1,Wednesday,26.78,28.002199999999995,43.0,8.9981,68,192,260
5715,2011-08-31,Fall,2011,8,13,0,3,1,Wednesday,26.78,26.998999999999995,37.0,7.0015,39,182,221
5716,2011-08-31,Fall,2011,8,14,0,3,1,Wednesday,26.78,26.998999999999995,40.0,8.9981,48,148,196
5717,2011-08-31,Fall,2011,8,15,0,3,1,Wednesday,26.78,26.998999999999995,40.0,8.9981,34,138,172
5718,2011-08-31,Fall,2011,8,16,0,3,1,Wednesday,26.78,28.002199999999995,42.0,8.9981,46,263,309
5719,2011-08-31,Fall,2011,8,17,0,3,1,Wednesday,25.839999999999996,26.998999999999995,45.0,8.9981,83,525,608
5720,2011-08-31,Fall,2011,8,18,0,3,1,Wednesday,24.9,26.998999999999995,51.0,15.001299999999999,70,495,565
5721,2011-08-31,Fall,2011,8,19,0,3,1,Wednesday,31.479999999999997,34.998200000000004,47.0,16.997899999999998,53,393,446
5722,2011-08-31,Fall,2011,8,20,0,3,1,Wednesday,23.020000000000003,24.999200000000002,56.99999999999999,8.9981,30,259,289
5723,2011-08-31,Fall,2011,8,21,0,3,1,Wednesday,23.020000000000003,24.999200000000002,61.0,6.0032,27,174,201
5724,2011-08-31,Fall,2011,8,22,0,3,1,Wednesday,22.080000000000002,24.0026,69.0,0.0,20,137,157
5725,2011-08-31,Fall,2011,8,23,0,3,1,Wednesday,20.2,22.0028,78.0,7.0015,24,60,84
5726,2011-09-01,Fall,2011,9,0,0,4,1,Thursday,20.2,22.0028,78.0,7.0015,18,33,51
5727,2011-09-01,Fall,2011,9,1,0,4,1,Thursday,20.2,22.9994,73.0,6.0032,7,14,21
5728,2011-09-01,Fall,2011,9,2,0,4,1,Thursday,19.259999999999998,20.003,78.0,6.0032,14,11,25
5729,2011-09-01,Fall,2011,9,3,0,4,1,Thursday,19.259999999999998,20.003,78.0,6.0032,7,7,14
5730,2011-09-01,Fall,2011,9,4,0,4,1,Thursday,18.320000000000004,18.9998,83.0,6.0032,0,7,7
5731,2011-09-01,Fall,2011,9,5,0,4,1,Thursday,18.320000000000004,18.9998,73.0,6.0032,1,22,23
5732,2011-09-01,Fall,2011,9,6,0,4,1,Thursday,20.2,22.0028,78.0,0.0,2,103,105
5733,2011-09-01,Fall,2011,9,7,0,4,1,Thursday,20.2,22.0028,78.0,0.0,7,335,342
5734,2011-09-01,Fall,2011,9,8,0,4,1,Thursday,21.14,22.9994,73.0,8.9981,31,467,498
5735,2011-09-01,Fall,2011,9,9,0,4,1,Thursday,22.080000000000002,24.0026,69.0,7.0015,29,178,207
5736,2011-09-01,Fall,2011,9,10,0,4,1,Thursday,23.96,26.002399999999994,61.0,8.9981,46,92,138
5737,2011-09-01,Fall,2011,9,11,0,4,1,Thursday,25.839999999999996,28.002199999999995,51.0,8.9981,51,141,192
5738,2011-09-01,Fall,2011,9,12,0,4,1,Thursday,25.839999999999996,28.002199999999995,51.0,8.9981,64,165,229
5739,2011-09-01,Fall,2011,9,13,0,4,1,Thursday,25.839999999999996,28.002199999999995,48.0,6.0032,50,169,219
5740,2011-09-01,Fall,2011,9,14,0,4,1,Thursday,25.839999999999996,28.002199999999995,54.0,16.997899999999998,54,144,198
5741,2011-09-01,Fall,2011,9,15,0,4,1,Thursday,25.839999999999996,28.002199999999995,51.0,8.9981,39,135,174
5742,2011-09-01,Fall,2011,9,16,0,4,1,Thursday,26.78,28.002199999999995,51.0,12.998000000000001,55,253,308
5743,2011-09-01,Fall,2011,9,17,0,4,1,Thursday,25.839999999999996,28.002199999999995,54.0,16.997899999999998,61,567,628
5744,2011-09-01,Fall,2011,9,18,0,4,1,Thursday,25.839999999999996,28.002199999999995,54.0,15.001299999999999,69,462,531
5745,2011-09-01,Fall,2011,9,19,0,4,1,Thursday,24.9,26.998999999999995,57.99999999999999,11.0014,79,364,443
5746,2011-09-01,Fall,2011,9,20,0,4,1,Thursday,23.020000000000003,24.999200000000002,61.0,15.001299999999999,33,247,280
5747,2011-09-01,Fall,2011,9,21,0,4,1,Thursday,23.020000000000003,24.999200000000002,56.99999999999999,12.998000000000001,17,160,177
5748,2011-09-01,Fall,2011,9,22,0,4,1,Thursday,23.020000000000003,24.999200000000002,56.99999999999999,15.001299999999999,34,145,179
5749,2011-09-01,Fall,2011,9,23,0,4,1,Thursday,22.080000000000002,24.0026,65.0,16.997899999999998,15,111,126
5750,2011-09-02,Fall,2011,9,0,0,5,1,Friday,22.080000000000002,24.0026,65.0,12.998000000000001,6,58,64
5751,2011-09-02,Fall,2011,9,1,0,5,1,Friday,21.14,22.9994,73.0,7.0015,4,28,32
5752,2011-09-02,Fall,2011,9,2,0,5,1,Friday,21.14,22.9994,73.0,7.0015,9,11,20
5753,2011-09-02,Fall,2011,9,3,0,5,1,Friday,20.2,20.9996,83.0,11.0014,4,4,8
5754,2011-09-02,Fall,2011,9,4,0,5,1,Friday,20.2,20.9996,83.0,6.0032,2,2,4
5755,2011-09-02,Fall,2011,9,5,0,5,1,Friday,20.2,20.9996,83.0,8.9981,0,20,20
5756,2011-09-02,Fall,2011,9,6,0,5,1,Friday,20.2,20.9996,83.0,8.9981,3,73,76
5757,2011-09-02,Fall,2011,9,7,0,5,1,Friday,20.2,20.9996,83.0,7.0015,6,253,259
5758,2011-09-02,Fall,2011,9,8,0,5,1,Friday,21.14,22.9994,78.0,12.998000000000001,22,434,456
5759,2011-09-02,Fall,2011,9,9,0,5,1,Friday,21.14,22.0028,83.0,7.0015,30,190,220
5760,2011-09-02,Fall,2011,9,10,0,5,1,Friday,22.080000000000002,24.0026,76.0,11.0014,34,106,140
5761,2011-09-02,Fall,2011,9,11,0,5,1,Friday,23.020000000000003,24.999200000000002,74.0,7.0015,51,141,192
5762,2011-09-02,Fall,2011,9,12,0,5,1,Friday,23.020000000000003,24.999200000000002,69.0,15.001299999999999,82,178,260
5763,2011-09-02,Fall,2011,9,13,0,5,1,Friday,23.96,26.002399999999994,65.0,8.9981,72,207,279
5764,2011-09-02,Fall,2011,9,14,0,5,1,Friday,24.9,26.998999999999995,61.0,7.0015,75,208,283
5765,2011-09-02,Fall,2011,9,15,0,5,1,Friday,24.9,26.998999999999995,61.0,16.997899999999998,69,277,346
5766,2011-09-02,Fall,2011,9,16,0,5,1,Friday,24.9,26.998999999999995,61.0,8.9981,82,299,381
5767,2011-09-02,Fall,2011,9,17,0,5,1,Friday,23.96,26.002399999999994,65.0,11.0014,78,377,455
5768,2011-09-02,Fall,2011,9,18,0,5,1,Friday,23.96,26.002399999999994,65.0,12.998000000000001,50,305,355
5769,2011-09-02,Fall,2011,9,19,0,5,1,Friday,23.020000000000003,24.999200000000002,69.0,8.9981,67,220,287
5770,2011-09-02,Fall,2011,9,20,0,5,1,Friday,22.080000000000002,24.0026,73.0,0.0,38,158,196
5771,2011-09-02,Fall,2011,9,21,0,5,1,Friday,22.080000000000002,24.0026,73.0,6.0032,28,121,149
5772,2011-09-02,Fall,2011,9,22,0,5,1,Friday,22.080000000000002,24.0026,73.0,11.0014,33,114,147
5773,2011-09-02,Fall,2011,9,23,0,5,1,Friday,22.080000000000002,24.0026,73.0,11.0014,30,68,98
5774,2011-09-03,Fall,2011,9,0,0,6,0,Saturday,22.080000000000002,24.0026,73.0,7.0015,22,65,87
5775,2011-09-03,Fall,2011,9,1,0,6,0,Saturday,22.080000000000002,24.0026,69.0,16.997899999999998,17,57,74
5776,2011-09-03,Fall,2011,9,2,0,6,0,Saturday,22.080000000000002,24.0026,69.0,15.001299999999999,15,26,41
5777,2011-09-03,Fall,2011,9,3,0,6,0,Saturday,21.14,22.9994,73.0,11.0014,17,18,35
5778,2011-09-03,Fall,2011,9,4,0,6,0,Saturday,21.14,22.9994,73.0,11.0014,3,4,7
5779,2011-09-03,Fall,2011,9,5,0,6,0,Saturday,21.14,24.0026,69.0,12.998000000000001,3,9,12
5780,2011-09-03,Fall,2011,9,6,0,6,0,Saturday,21.14,22.9994,73.0,11.0014,4,19,23
5781,2011-09-03,Fall,2011,9,7,0,6,0,Saturday,21.14,22.9994,73.0,12.998000000000001,5,33,38
5782,2011-09-03,Fall,2011,9,8,0,6,0,Saturday,22.080000000000002,24.0026,69.0,11.0014,24,65,89
5783,2011-09-03,Fall,2011,9,9,0,6,0,Saturday,23.020000000000003,24.999200000000002,69.0,16.997899999999998,83,118,201
5784,2011-09-03,Fall,2011,9,10,0,6,0,Saturday,23.020000000000003,24.999200000000002,65.0,16.997899999999998,90,168,258
5785,2011-09-03,Fall,2011,9,11,0,6,0,Saturday,23.020000000000003,24.999200000000002,69.0,19.0012,66,128,194
5786,2011-09-03,Fall,2011,9,12,0,6,0,Saturday,24.9,26.998999999999995,61.0,15.001299999999999,97,160,257
5787,2011-09-03,Fall,2011,9,13,0,6,0,Saturday,24.9,26.998999999999995,65.0,15.001299999999999,153,200,353
5788,2011-09-03,Fall,2011,9,14,0,6,0,Saturday,25.839999999999996,28.998799999999996,66.0,11.0014,204,176,380
5789,2011-09-03,Fall,2011,9,15,0,6,0,Saturday,25.839999999999996,28.998799999999996,70.0,11.0014,187,201,388
5790,2011-09-03,Fall,2011,9,16,0,6,0,Saturday,25.839999999999996,28.998799999999996,70.0,12.998000000000001,186,188,374
5791,2011-09-03,Fall,2011,9,17,0,6,0,Saturday,25.839999999999996,28.998799999999996,70.0,15.001299999999999,170,201,371
5792,2011-09-03,Fall,2011,9,18,0,6,0,Saturday,25.839999999999996,28.998799999999996,70.0,11.0014,160,179,339
5793,2011-09-03,Fall,2011,9,19,0,6,0,Saturday,24.9,28.002199999999995,74.0,8.9981,147,148,295
5794,2011-09-03,Fall,2011,9,20,0,6,0,Saturday,24.9,28.002199999999995,79.0,11.0014,99,120,219
5795,2011-09-03,Fall,2011,9,21,0,6,0,Saturday,23.96,26.002399999999994,83.0,8.9981,71,93,164
5796,2011-09-03,Fall,2011,9,22,0,6,0,Saturday,23.96,26.002399999999994,83.0,7.0015,66,96,162
5797,2011-09-03,Fall,2011,9,23,0,6,0,Saturday,23.020000000000003,24.999200000000002,85.0,8.9981,46,77,123
5798,2011-09-04,Fall,2011,9,0,0,0,0,Sunday,23.020000000000003,22.9994,89.0,12.998000000000001,33,76,109
5799,2011-09-04,Fall,2011,9,1,0,0,0,Sunday,23.020000000000003,24.0026,83.0,8.9981,37,38,75
5800,2011-09-04,Fall,2011,9,2,0,0,0,Sunday,23.020000000000003,24.0026,83.0,12.998000000000001,17,43,60
5801,2011-09-04,Fall,2011,9,3,0,0,0,Sunday,22.080000000000002,22.0028,89.0,12.998000000000001,20,23,43
5802,2011-09-04,Fall,2011,9,4,0,0,0,Sunday,22.080000000000002,22.0028,83.0,11.0014,0,4,4
5803,2011-09-04,Fall,2011,9,5,0,0,0,Sunday,22.080000000000002,22.0028,83.0,8.9981,1,5,6
5804,2011-09-04,Fall,2011,9,6,0,0,0,Sunday,22.080000000000002,22.0028,84.0,15.001299999999999,0,3,3
5805,2011-09-04,Fall,2011,9,7,0,0,0,Sunday,23.020000000000003,24.0026,78.0,12.998000000000001,10,20,30
5806,2011-09-04,Fall,2011,9,8,0,0,0,Sunday,23.020000000000003,24.0026,78.0,11.0014,21,49,70
5807,2011-09-04,Fall,2011,9,9,0,0,0,Sunday,23.020000000000003,24.0026,78.0,11.0014,87,102,189
5808,2011-09-04,Fall,2011,9,10,0,0,0,Sunday,24.9,28.002199999999995,74.0,8.9981,150,147,297
5809,2011-09-04,Fall,2011,9,11,0,0,0,Sunday,26.78,30.001999999999995,70.0,11.0014,174,163,337
5810,2011-09-04,Fall,2011,9,12,0,0,0,Sunday,27.72,32.001799999999996,66.0,11.0014,214,221,435
5811,2011-09-04,Fall,2011,9,13,0,0,0,Sunday,28.660000000000004,32.9984,62.0,19.0012,245,174,419
5812,2011-09-04,Fall,2011,9,14,0,0,0,Sunday,28.660000000000004,34.0016,66.0,22.0028,205,156,361
5813,2011-09-04,Fall,2011,9,15,0,0,0,Sunday,28.660000000000004,34.0016,66.0,19.0012,218,192,410
5814,2011-09-04,Fall,2011,9,16,0,0,0,Sunday,29.6,34.998200000000004,59.0,15.001299999999999,196,141,337
5815,2011-09-04,Fall,2011,9,17,0,0,0,Sunday,27.72,32.001799999999996,66.0,15.001299999999999,204,172,376
5816,2011-09-04,Fall,2011,9,18,0,0,0,Sunday,27.72,32.001799999999996,66.0,12.998000000000001,187,169,356
5817,2011-09-04,Fall,2011,9,19,0,0,0,Sunday,26.78,30.001999999999995,70.0,12.998000000000001,178,150,328
5818,2011-09-04,Fall,2011,9,20,0,0,0,Sunday,26.78,30.001999999999995,70.0,19.999499999999998,104,125,229
5819,2011-09-04,Fall,2011,9,21,0,0,0,Sunday,25.839999999999996,30.001999999999995,74.0,16.997899999999998,104,103,207
5820,2011-09-04,Fall,2011,9,22,0,0,0,Sunday,25.839999999999996,30.001999999999995,74.0,19.0012,70,85,155
5821,2011-09-04,Fall,2011,9,23,0,0,0,Sunday,25.839999999999996,28.998799999999996,70.0,11.0014,46,58,104
5822,2011-09-05,Fall,2011,9,0,1,1,0,Monday,24.9,28.002199999999995,74.0,15.001299999999999,31,66,97
5823,2011-09-05,Fall,2011,9,1,1,1,0,Monday,23.96,26.002399999999994,79.0,7.0015,19,35,54
5824,2011-09-05,Fall,2011,9,2,1,1,0,Monday,23.96,26.002399999999994,79.0,11.0014,17,22,39
5825,2011-09-05,Fall,2011,9,3,1,1,0,Monday,23.96,26.002399999999994,74.0,19.999499999999998,4,12,16
5826,2011-09-05,Fall,2011,9,4,1,1,0,Monday,23.96,26.002399999999994,69.0,19.0012,3,5,8
5827,2011-09-05,Fall,2011,9,5,1,1,0,Monday,23.020000000000003,24.999200000000002,74.0,11.0014,2,4,6
5828,2011-09-05,Fall,2011,9,6,1,1,0,Monday,23.020000000000003,24.999200000000002,74.0,8.9981,6,5,11
5829,2011-09-05,Fall,2011,9,7,1,1,0,Monday,23.020000000000003,24.999200000000002,74.0,11.0014,11,30,41
5830,2011-09-05,Fall,2011,9,8,1,1,0,Monday,23.020000000000003,24.0026,78.0,12.998000000000001,45,56,101
5831,2011-09-05,Fall,2011,9,9,1,1,0,Monday,23.96,26.002399999999994,74.0,11.0014,63,89,152
5832,2011-09-05,Fall,2011,9,10,1,1,0,Monday,24.9,26.998999999999995,70.0,11.0014,107,137,244
5833,2011-09-05,Fall,2011,9,11,1,1,0,Monday,24.9,28.002199999999995,74.0,11.0014,101,207,308
5834,2011-09-05,Fall,2011,9,12,1,1,0,Monday,25.839999999999996,28.998799999999996,70.0,12.998000000000001,141,212,353
5835,2011-09-05,Fall,2011,9,13,1,1,0,Monday,26.78,30.001999999999995,70.0,8.9981,154,235,389
5836,2011-09-05,Fall,2011,9,14,1,1,0,Monday,26.78,30.001999999999995,70.0,11.0014,145,212,357
5837,2011-09-05,Fall,2011,9,15,1,1,0,Monday,23.96,26.002399999999994,79.0,19.0012,111,142,253
5838,2011-09-05,Fall,2011,9,16,1,1,0,Monday,23.96,26.002399999999994,79.0,19.0012,92,192,284
5839,2011-09-05,Fall,2011,9,17,1,1,0,Monday,23.020000000000003,22.9994,89.0,7.0015,37,77,114
5840,2011-09-05,Fall,2011,9,18,1,1,0,Monday,23.020000000000003,22.9994,89.0,6.0032,31,92,123
5841,2011-09-05,Fall,2011,9,19,1,1,0,Monday,23.020000000000003,22.9994,94.0,7.0015,52,123,175
5842,2011-09-05,Fall,2011,9,20,1,1,0,Monday,23.020000000000003,22.9994,94.0,16.997899999999998,26,56,82
5843,2011-09-05,Fall,2011,9,21,1,1,0,Monday,23.020000000000003,22.9994,94.0,19.999499999999998,20,40,60
5844,2011-09-05,Fall,2011,9,22,1,1,0,Monday,20.2,20.003,88.0,39.000699999999995,15,49,64
5845,2011-09-05,Fall,2011,9,23,1,1,0,Monday,18.320000000000004,18.9998,88.0,26.0027,3,17,20
5846,2011-09-06,Fall,2011,9,0,0,2,1,Tuesday,17.380000000000003,18.0032,94.0,23.9994,1,7,8
5847,2011-09-06,Fall,2011,9,2,0,2,1,Tuesday,17.380000000000003,18.0032,94.0,16.997899999999998,0,2,2
5848,2011-09-06,Fall,2011,9,3,0,2,1,Tuesday,17.380000000000003,18.0032,94.0,19.999499999999998,1,0,1
5849,2011-09-06,Fall,2011,9,4,0,2,1,Tuesday,17.380000000000003,18.0032,94.0,19.999499999999998,1,3,4
5850,2011-09-06,Fall,2011,9,5,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,23.9994,1,20,21
5851,2011-09-06,Fall,2011,9,6,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,22.0028,0,72,72
5852,2011-09-06,Fall,2011,9,7,0,2,1,Tuesday,17.380000000000003,18.0032,83.0,23.9994,6,166,172
5853,2011-09-06,Fall,2011,9,8,0,2,1,Tuesday,17.380000000000003,18.0032,83.0,26.0027,15,349,364
5854,2011-09-06,Fall,2011,9,9,0,2,1,Tuesday,17.380000000000003,18.0032,81.0,27.999299999999998,18,167,185
5855,2011-09-06,Fall,2011,9,10,0,2,1,Tuesday,17.380000000000003,18.0032,83.0,23.9994,16,90,106
5856,2011-09-06,Fall,2011,9,11,0,2,1,Tuesday,17.380000000000003,18.0032,83.0,26.0027,11,78,89
5857,2011-09-06,Fall,2011,9,12,0,2,1,Tuesday,17.380000000000003,18.0032,83.0,26.0027,16,51,67
5858,2011-09-06,Fall,2011,9,13,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,19.999499999999998,5,24,29
5859,2011-09-06,Fall,2011,9,14,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,19.0012,3,21,24
5860,2011-09-06,Fall,2011,9,15,0,2,1,Tuesday,17.380000000000003,18.0032,94.0,26.0027,18,71,89
5861,2011-09-06,Fall,2011,9,16,0,2,1,Tuesday,17.380000000000003,18.0032,94.0,26.0027,11,95,106
5862,2011-09-06,Fall,2011,9,17,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,26.0027,15,276,291
5863,2011-09-06,Fall,2011,9,18,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,26.0027,22,351,373
5864,2011-09-06,Fall,2011,9,19,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,27.999299999999998,12,269,281
5865,2011-09-06,Fall,2011,9,20,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,19.999499999999998,13,150,163
5866,2011-09-06,Fall,2011,9,21,0,2,1,Tuesday,17.380000000000003,18.0032,88.0,19.0012,12,109,121
5867,2011-09-06,Fall,2011,9,22,0,2,1,Tuesday,17.380000000000003,18.0032,94.0,22.0028,5,79,84
5868,2011-09-06,Fall,2011,9,23,0,2,1,Tuesday,17.380000000000003,18.0032,94.0,16.997899999999998,2,56,58
